transaction_id,user_id,date,type,amount,category,description,merchant,location,balance_after
f96277e5-5b07-4b11-9896-95870e6bbde0,24,2025-10-22,debit,67149,Education,Course Subscription,White-Williams,Brittneyberg,230627.959080002
0d527b89-3c8b-466c-af37-4e8cc4735700,25,2025-07-26,debit,21663,Health,Pharmacy,"Gallegos, Jordan and Harper",South Timothyport,466777.4349426782
be71cd60-6bca-4f86-a500-f7932238dfc6,25,2025-07-28,debit,16583,Food,Snacks,Santana-Martin,South Susan,467649.8946617066
e250891a-e984-4baa-b7e4-7c8c9628e429,25,2025-07-28,debit,69468,Food,Restaurant,"Roth, Lee and Griffin",North Shellymouth,460016.39950011024
2ba4d656-610c-4ade-bed9-9a6b6c3786c2,25,2025-07-29,debit,45008,Education,School Fees,Booker-Morgan,Port Amber,462011.5770472789
f978d269-a3a2-4f35-b9b5-13c7eb1efddc,25,2025-07-30,credit,219747,Income,Salary Payment,Zimmerman-Wright,Mannburgh,465665.9621263596
82601132-c02f-424f-b010-0d7e2a5f66e4,25,2025-08-01,credit,235853,Income,Refund,Hart-Myers,Jamietown,463862.7579632371
c544a049-6811-4a5c-8e3f-d50bf28c635f,25,2025-08-02,debit,6847,Education,School Fees,Bruce-Walters,Lake Johnland,459758.6197622451
aed690cc-037f-4347-ab40-256118cd99c9,25,2025-08-04,debit,33689,Transport,Fuel Refill,"Townsend, Anderson and Ward",Juliashire,466589.4002727104
a1f78157-58f3-4359-a60d-a1aa005bbf73,25,2025-08-05,debit,65886,Health,Clinic Visit,"Compton, Nguyen and Potts",Jenniferchester,463259.6673547199
ed601f49-471b-4cc7-a233-c597f129ed2f,25,2025-08-08,debit,61441,Transport,Fuel Refill,Nelson Inc,Port Jason,464714.6410862866
b25c5b50-9794-4389-b7c2-3f279267e7e6,25,2025-08-09,debit,17119,Health,Pharmacy,Suarez PLC,Gordonhaven,460295.1092110614
be501500-15a7-4ed9-8eb2-858f9347f486,25,2025-08-10,debit,58803,Health,Pharmacy,Spencer-Vasquez,South Ericaberg,461971.0073086438
4c9df049-5fd2-4ec3-a536-3c77787fb578,25,2025-08-15,debit,26546,Others,Transfer to Friend,Patterson-White,Danielmouth,461554.9758933914
0fb49d98-7aac-4a0a-ad13-4ea8560fc071,25,2025-08-15,credit,62958,Income,Loan Disbursement,"Simmons, Williams and Rodriguez",Juanstad,468981.4560357982
b695c2bf-8379-45ed-afc8-d769026e6d11,25,2025-08-19,credit,284154,Income,Transfer from Friend,Sandoval and Sons,Bradleyview,462432.8374328143
8cd4e7bc-7d33-4ca2-abcc-e72a1e692c3f,25,2025-08-19,debit,18852,Entertainment,Music Streaming,Marsh-Klein,Karenfurt,459410.0684629464
4bde7d88-3867-462d-9a3b-ce8e4dac49f6,25,2025-08-19,debit,78269,Transport,Ride Hailing,"Adams, Wilson and Walker",West Benjamin,467903.2673061708
9b4503bc-e892-464d-87b8-85fa78d8cdd6,25,2025-08-21,credit,72962,Income,Transfer from Friend,Jordan LLC,Coxport,460831.90178985626
c2d01c42-fd59-4978-b965-12e3b9b094ac,25,2025-08-23,debit,12612,Utilities,Water Bill,Ferguson and Sons,East Jamesside,464471.90267043776
0151ccb0-1b6f-4a9e-9a98-b7154c60b543,25,2025-08-25,credit,279072,Income,Loan Disbursement,Zamora-Lopez,Alanchester,461645.5212178072
17478b5c-331b-4602-9dd0-ce040485742a,25,2025-09-04,credit,121996,Income,Transfer from Friend,James PLC,Isabelbury,461067.4677847071
77fa7bbc-cc68-453e-9a9f-d637fc7aa2dc,25,2025-09-05,debit,56770,Health,Health Insurance,"Mitchell, Cisneros and Meyer",West Cynthia,467514.03734686
ff79f0f4-af64-4572-83d7-cafc7f702973,25,2025-09-09,debit,35225,Education,School Fees,"Barron, Wolfe and Sullivan",Port Julie,459626.7495736765
83aa622f-8772-4f4a-95b1-c4a6329245ba,25,2025-09-10,credit,164023,Income,POS Inflow,Jenkins Group,East Kaylaview,462114.8897528653
3f6c5de5-6dcf-4b58-82ca-55ed15263fef,25,2025-09-10,debit,31295,Shopping,Clothing,"Hernandez, Dixon and Wright",Port Josephbury,462461.07315804897
d7d2f88f-bdec-467a-ac6e-8294b9dac779,25,2025-09-11,credit,242194,Income,Refund,Anderson-Rosario,East Erichaven,468630.13597891433
ca77736e-80fd-463d-b3d3-6295ee6bcb89,25,2025-09-13,debit,1275,Food,Snacks,Jackson LLC,West Brandon,468421.65632017626
a676ace1-3cfe-48e9-9f20-ac069ace8631,25,2025-09-14,credit,246723,Income,Transfer from Friend,Clark-Cruz,East Crystalville,464563.321664878
b19d1860-f8f4-4e49-8b5d-2aff0f9027d5,25,2025-09-17,credit,250380,Income,POS Inflow,Yang Group,Cohenhaven,468770.9869994486
3ab8ec3f-2612-49e5-a26d-18f6a1001bc8,25,2025-09-20,debit,31114,Food,Restaurant,Anderson Inc,Veronicaberg,466123.51388152514
0911e215-e4b7-4864-9362-dea783f9b580,25,2025-09-25,debit,66756,Shopping,Electronics,Stafford-Charles,West Adammouth,459105.1990763724
23cecf1e-296d-491f-b079-ae53d6e0217c,25,2025-09-26,debit,31551,Food,Groceries,Burgess-Smith,North Jake,463385.93256961927
79510a45-32cb-48ba-addd-5c02d2137565,25,2025-09-27,debit,60726,Shopping,Online Shopping,"Patton, Garcia and Cross",East Victoria,468425.4451487102
86052bef-c382-4725-a1c6-3384ee20a0b5,25,2025-09-28,debit,72854,Education,School Fees,Thompson LLC,New Michael,463722.5204856277
bfea3d2a-88c9-42ec-b3dd-0cfb6ccb6ae1,25,2025-10-02,credit,208664,Income,Salary Payment,Sanchez-Stevenson,New Shaneburgh,459729.9377984927
e525aeaf-51e1-4799-bf39-562d6b06e92f,25,2025-10-02,credit,248456,Income,Refund,White Inc,Lake Julieborough,467121.9358635074
c2651976-e088-4267-a43f-05c840a582f7,25,2025-10-02,credit,275219,Income,Transfer from Friend,"Hester, Jacobson and West",South Carloschester,462720.0060779703
4c96edc2-4a41-4ed8-9e2c-6d4bdb992f51,25,2025-10-07,debit,11836,Utilities,Electricity Bill,Carter-Lewis,Robinsonport,466817.88969805295
f24e7fd6-5168-4612-abb6-1a4e0c475261,25,2025-10-20,debit,45238,Education,School Fees,White-Shaffer,Woodsberg,467506.8512331438
fc3a156a-531b-49d8-8b7e-42df9c8a1631,25,2025-10-20,credit,226077,Income,Salary Payment,Garrett Inc,Jeffreyview,463117.3000598961
8b6daa25-1a52-4aa2-8b66-0bcdd32e4757,26,2025-07-27,debit,15426,Utilities,Internet Subscription,Garcia-Tanner,Thomasbury,55626.10613401276
25ba7795-62a8-46d7-ad58-bf633a0761d9,26,2025-07-27,debit,79713,Others,Miscellaneous,Rios-Perez,Mcdanielville,52815.66808211915
ba0d3f1f-2325-45b4-86da-f596b96c2da0,26,2025-08-03,debit,71371,Transport,Ride Hailing,Morrison Group,Smithtown,49147.031965713526
c75f41dc-9a6a-4bb1-9cda-038513eb4358,26,2025-08-04,debit,58267,Others,Miscellaneous,Johnson-Campbell,North Jasontown,50008.93399545181
eb7cd628-ecb9-48f7-ac5e-ac705c494d63,26,2025-08-05,credit,87405,Income,Loan Disbursement,Huang PLC,East Roy,56013.58269422554
24a0aaad-b436-48fb-b21e-afabf64909e8,26,2025-08-05,credit,67148,Income,Business Income,Quinn-Horton,Watsonville,50041.1982858298
7f5da7f8-fe91-4b95-a0b6-d26591206a37,26,2025-08-08,credit,143149,Income,Salary Payment,Ballard and Sons,Amyland,56326.97809998093
b9ede33f-bad4-43e0-bb52-35257230b85b,26,2025-08-09,credit,172262,Income,Business Income,Richardson-Barrera,South Hunterburgh,53499.69634835863
6c726915-d52a-45c8-a579-dc2202c837b6,26,2025-08-09,credit,82387,Income,Transfer from Friend,"Vaughan, Gibson and Dawson",Samanthahaven,56709.40532062373
89924e2d-0400-4249-b8bb-1616418860b9,26,2025-08-11,debit,26871,Health,Clinic Visit,"Irwin, Osborne and Deleon",Lake Juliefurt,55045.03875711271
da72ab37-d5d3-48cf-a4e6-5ffd75dc037d,26,2025-08-22,debit,33417,Food,Restaurant,"Bonilla, Durham and Sanchez",North Julie,49876.120563477474
ee7385d8-6c75-4765-ba31-4e67b5982577,26,2025-08-23,debit,19373,Health,Health Insurance,Nelson Inc,Spenceberg,49746.821453383
d3c6e5a0-67b4-4019-a452-f530a7175804,26,2025-08-24,debit,77954,Education,School Fees,Martin-Pratt,Leeville,51267.77779617624
b184071c-7b35-49f9-ac80-423a7e8450d7,26,2025-08-25,debit,72514,Entertainment,Cinema,Guzman-Fields,Port Sherry,52347.87734600541
6cdcd3be-adef-4777-ae6d-f7e899802368,26,2025-08-26,debit,77380,Utilities,Electricity Bill,Barry Ltd,Colleenport,48251.10615860494
80ea83af-bdcf-4159-a581-c1bc6843ee98,26,2025-08-26,debit,56112,Transport,Car Maintenance,Shaw and Sons,New Laurafort,54179.12772325958
db1fb4d4-9f9b-47bd-9c3d-b15c4a74982e,26,2025-08-26,debit,40655,Shopping,Accessories,Williams-Marquez,Allenland,54155.30867307358
ea8e55a5-4566-4e79-9a9a-ab54e01a5b5e,26,2025-08-27,debit,57184,Transport,Car Maintenance,Stanley-Cantu,Port Aaronberg,53056.65308779765
2233212a-f526-4ea2-b953-3cb78ef1a114,26,2025-08-29,debit,31688,Others,Transfer to Friend,Brown LLC,Melindaberg,50418.88661701659
0361b157-b1fb-4587-a514-b3fcc809a0b4,26,2025-09-06,debit,45744,Transport,Ride Hailing,Rodriguez-Brown,New Karenhaven,49111.95191266904
397a4dc8-1c31-49b9-bda2-f9a02b6838e3,26,2025-09-10,credit,81885,Income,Transfer from Friend,Huber LLC,Charlesmouth,47884.70478163335
2b729d66-504f-4e7c-b46e-49a81817dac5,26,2025-09-11,debit,25378,Transport,Ride Hailing,Martin-Ramirez,Michaelland,53569.06606453792
fc8ade6a-9051-485e-8b7c-e5c690968629,26,2025-09-18,debit,11605,Education,Course Subscription,Williams-Edwards,Alanstad,54696.81972008464
474a3674-ba09-4484-b5a7-620d6d6d91e1,26,2025-09-19,debit,52352,Entertainment,Cinema,Davis and Sons,Port Paul,47799.49443655539
4a454398-0993-46ff-9a1e-72b2de6a7c6e,26,2025-09-19,debit,56038,Transport,Car Maintenance,Hernandez Group,Lake Christopherbury,55726.8982548834
a261d918-a050-45fa-9eba-029741e15f65,26,2025-09-26,debit,70915,Shopping,Online Shopping,"Pierce, Montoya and Walker",Jamesfurt,51165.70442986575
d66248bf-7a11-4e56-92e2-9c2a94e4339d,26,2025-09-27,debit,46370,Education,School Fees,"Harrell, Johnson and Diaz",East Chrisshire,47708.64136603969
c6cec51b-93ef-45c4-86e5-edf46bfdc189,26,2025-10-02,debit,15702,Shopping,Electronics,"Shepherd, Robinson and Miller",Aarontown,51112.7218115989
0e55ced3-9e79-46fe-a680-c5e3363cbc32,26,2025-10-05,debit,33576,Others,Transfer to Friend,Long Ltd,Port Heatherfort,57129.209987114606
800e2952-65ec-4424-b56f-ebb1484b824b,26,2025-10-05,credit,233673,Income,Business Income,Edwards Group,Terriville,48420.01475133745
8d3ba57f-300f-4a68-8f22-7efae8e13f98,26,2025-10-06,credit,41932,Income,Transfer from Friend,Little Inc,West Christopher,56637.85546024404
0b328c23-ef47-4a44-a4fc-c79cd49cc547,26,2025-10-07,debit,40620,Utilities,Electricity Bill,Wright Inc,Douglastown,48601.69173782112
25d4ec19-51fc-4c23-a586-dcd1a7e60e4e,26,2025-10-08,debit,23460,Food,Snacks,Griffin-Robles,Briggsville,53275.70124917584
caaa4685-f526-4edf-8267-c983f7636b4d,26,2025-10-09,credit,288159,Income,Business Income,Daniels LLC,East Donaldshire,53526.1803399063
91d51b06-3059-4fbc-ad15-94cbdcc31cb2,26,2025-10-12,debit,9490,Transport,Ride Hailing,Harding-White,Andrewburgh,48730.30054943996
c3f26a39-2653-4e2b-aa9f-687ad04f6197,26,2025-10-13,debit,42174,Education,Books,Harrison and Sons,Theodoremouth,48560.774894276605
aff745a0-64ea-4dd3-9147-a0bf2d7ffe23,26,2025-10-18,credit,33388,Income,POS Inflow,"Lopez, Thomas and Simmons",Stoutfurt,52807.7939339873
a77af8cb-ae74-4530-8eb6-bfdc3734a78d,26,2025-10-18,debit,20302,Utilities,Internet Subscription,Mack and Sons,Sethberg,50247.88113914625
4eb0c866-29c3-4598-90c2-4f2171bf5c97,26,2025-10-19,debit,78329,Education,Course Subscription,Mendoza-Sanchez,Courtneyville,48892.010198590695
8ca17f75-6b2d-470a-a218-6d103ef3d5be,26,2025-10-22,credit,165201,Income,Business Income,Ryan-Vasquez,South Christopher,55350.25482792287
155c8139-3842-43b4-a378-ff4453d9a4dd,27,2025-07-27,debit,22906,Others,Airtime Purchase,"Holt, Martinez and Hill",North Michael,493155.0077667901
9ab7f449-ff16-4376-97a9-11b3513994a1,27,2025-07-31,debit,27295,Education,Course Subscription,Lewis-Figueroa,West Shawnside,490322.19760752656
67b2916c-461e-48aa-91ba-f6162448ef43,27,2025-08-02,debit,9868,Food,Groceries,Evans Ltd,Savagehaven,488467.0676164897
16f28319-1a93-4d0c-9655-005dce521176,27,2025-08-02,debit,71401,Food,Restaurant,"Smith, Randolph and Garcia",Lake Seanshire,493556.7226215641
e504d1c6-4312-453d-884f-7f7c244f52f4,27,2025-08-04,debit,11199,Utilities,Water Bill,Davis Group,Robertaborough,493819.6092185685
0a22be56-7cfe-4ab0-9198-83f9f8c01007,27,2025-08-06,debit,21719,Others,Miscellaneous,Trevino-Morales,South Michael,494087.0696765785
e9fdd358-cb33-478a-b7b5-b05b59c1d16c,27,2025-08-06,credit,76828,Income,Business Income,Gutierrez-Hoover,Smithstad,486244.71117399546
fa33fa98-63f2-4557-a2e2-d1caf07bf9bb,27,2025-08-06,credit,176071,Income,Business Income,"Thompson, Strong and Holmes",Hallberg,492627.3568161115
a3e53892-2540-447b-b84f-cb14f2d31a65,27,2025-08-09,debit,78285,Health,Clinic Visit,Flores Inc,Brownstad,490619.1637405034
6b4a3541-f123-467e-996a-2b3632d7cc22,27,2025-08-09,debit,49526,Health,Clinic Visit,Alvarez-Barker,Lake Samuel,485477.2135092752
42089fc8-75f3-41cb-859d-e4aab5ed7ce8,27,2025-08-11,debit,9103,Shopping,Accessories,Good-Hines,Santosberg,486561.5712883435
38c4f346-e5dd-414c-a70b-ba9c3d5e69df,27,2025-08-12,debit,68061,Shopping,Clothing,Lee-Pittman,Townsendton,488031.79897282296
2f1fc132-426b-4236-a4a0-7521ab6dd0aa,27,2025-08-14,credit,197136,Income,Loan Disbursement,Davis Group,Tabithaport,484733.1288153141
a09fc700-24ce-4460-af5a-9491153d1653,27,2025-08-20,debit,67372,Transport,Fuel Refill,Little PLC,North Stephenville,487283.3394694944
d1ad5c22-8088-47de-8e95-4929e58b2d2d,27,2025-08-23,credit,233525,Income,Loan Disbursement,Lyons Ltd,Gutierrezstad,488689.12180654425
06905ba5-17e0-4df5-97df-85b33429c8cf,27,2025-08-25,credit,259098,Income,Business Income,Smith-Carrillo,North Christine,492244.0342744282
85ee751c-6d04-43e7-8adf-1e46d403fd02,27,2025-08-28,debit,56208,Education,Books,Wilson-Thompson,Brooksside,491319.44704601215
da948cdf-6637-4dc7-91f4-48bb28802cff,27,2025-08-30,debit,62333,Others,Transfer to Friend,Walker Group,West Stevenside,490545.2571059684
059ef8d8-cba2-4d38-bdb4-990d19c59f2d,27,2025-08-31,debit,41995,Health,Health Insurance,Jones-Chung,East Gracefurt,486161.3120648555
64305373-f936-4968-8e44-f2f83de8a4cd,27,2025-09-04,debit,17926,Utilities,Internet Subscription,Jensen Group,Port Sarahchester,488157.018852925
cac19d2e-1d15-471c-9100-1ab9dd42da67,27,2025-09-11,debit,20610,Others,Airtime Purchase,"Russell, Meyer and Smith",Hardingberg,492954.64339016494
c8c6a8b1-93b1-4e1d-a1a6-1f321e4dacd6,27,2025-09-11,credit,50471,Income,Transfer from Friend,Cameron-Burton,Maryburgh,488274.2977872349
926114b7-142a-4f47-b8ef-32eeebac12ef,27,2025-09-15,credit,237582,Income,Loan Disbursement,Johnson-Gross,Waltersstad,489320.7832715186
bec51040-7790-4ddf-8b58-9ceba6e486bf,27,2025-09-16,debit,13637,Transport,Public Transport,Graham-Potts,West Gerald,485636.4793081218
aa000756-52e0-434e-a505-a2b69dd3c15a,27,2025-09-19,debit,15672,Utilities,Internet Subscription,"Newton, Doyle and Stewart",South Sarah,485645.05180397
61ae2255-6f95-4489-8af2-820e29a3e5f6,27,2025-09-20,debit,63784,Health,Health Insurance,Bruce-Barker,Waltersville,491883.4367348689
f9d59f7f-1e01-4975-880d-2370dad4c20f,27,2025-09-21,debit,43258,Shopping,Electronics,Chaney-Webb,East Aimeeview,493528.9509649352
bdb4f711-0e9b-45bb-a4d4-7431fa38f5a0,27,2025-09-23,credit,288895,Income,Loan Disbursement,Lyons PLC,East Melissaport,490897.9758771598
94108438-f82e-4e1b-a390-0655730733d5,27,2025-09-24,credit,46755,Income,POS Inflow,Johnson Ltd,South Heather,485146.5223630711
47f50a35-b7a7-45e2-a327-119fd895ccea,27,2025-09-29,debit,12306,Transport,Car Maintenance,Garcia-Mcguire,Gabrielborough,484917.4779197654
3754c5ec-60a7-4c20-99d7-6c9c2a8598d1,27,2025-10-08,debit,52871,Transport,Public Transport,Clark-Lee,West Lisatown,493353.4458841603
44820852-489a-4ca4-81ef-81623953e8bb,27,2025-10-08,credit,151656,Income,Transfer from Friend,"Baker, Roberson and Pope",Nuneztown,491495.91946103977
36a2bf69-7931-4fc6-ba82-f65d6e1babe2,27,2025-10-09,credit,31931,Income,Loan Disbursement,Lewis Inc,Nelsonburgh,491035.5470683291
da095b0c-4a37-4da3-aaef-0d3e085acd62,27,2025-10-11,debit,70709,Others,Transfer to Friend,Lewis-Frank,Wilsonfort,487615.324924265
5fa9b21a-504b-40c8-b3b9-37f29fe7e068,27,2025-10-15,debit,42368,Health,Pharmacy,Fleming PLC,Bakerton,489341.1636844649
736cc67e-e886-418e-a230-735050471a3d,27,2025-10-19,debit,24043,Transport,Ride Hailing,White Inc,Lake Ashley,486949.8444751502
15f87768-1bef-49f1-b700-9b2ed17b6fc6,27,2025-10-20,debit,3384,Others,Airtime Purchase,Dennis Group,Gonzalezmouth,486314.1035966076
03f9c74d-085d-4d01-aa20-62aae8b81813,27,2025-10-20,credit,184485,Income,Salary Payment,Hernandez LLC,Matthewshire,491458.8362322697
d2b12838-639e-4bbc-9200-4957b161fd16,27,2025-10-21,debit,66609,Utilities,Electricity Bill,Hoffman PLC,North Jennifer,484771.4174404565
0790eeb4-9b2a-4376-b15e-4e801f20c257,27,2025-10-22,debit,79093,Entertainment,Gaming,"Johnson, Hunt and Hernandez",Dannyborough,491776.8773623745
218d0520-48cc-42c6-b636-ae1ce96171f3,28,2025-07-25,debit,57721,Entertainment,Cinema,Johnson-Ferguson,West Deannaland,309790.3465840377
78fa3b84-3f5c-47ed-9f8b-40087d01b5a3,28,2025-07-25,credit,262054,Income,Refund,Williams Inc,Maryhaven,307835.2971333884
02a95064-d351-4e95-8c3e-dd5c39590149,28,2025-07-27,credit,244835,Income,Transfer from Friend,Garcia LLC,Perezland,307418.2110658688
442441ec-9342-4e7c-8922-d88de5228d31,28,2025-07-30,credit,87792,Income,Transfer from Friend,Jones Inc,Jeremyfurt,304645.58739259915
afaf20ec-2a08-4526-ac4f-e33d47206b6c,28,2025-07-31,debit,21497,Health,Clinic Visit,Lynn-Ray,East Stevenville,312156.5711580417
e65dd443-5508-4167-aff5-cdab2aa946d4,28,2025-07-31,debit,53794,Health,Health Insurance,Thomas-Smith,Pattersontown,310211.6137755933
74300ccc-03fd-4d08-8b73-361fccbeb6db,28,2025-07-31,debit,20852,Shopping,Clothing,Robinson PLC,North Tracytown,308471.0444052329
1335f6c3-4de5-44af-b278-15f60c49f33a,28,2025-08-04,credit,245751,Income,Refund,Murphy-Salazar,Nelsonburgh,308908.2958678625
eaacabb4-3802-485f-a14b-a540ea041d0b,28,2025-08-04,debit,24765,Others,Miscellaneous,Cruz-Chavez,Port Ricardo,307809.24052533973
594de8d7-add7-4b0f-a90b-365143eb4ff0,28,2025-08-10,debit,16212,Shopping,Online Shopping,Myers-Butler,Kyleton,304386.88390095264
13b4c4f6-e19a-47f6-838a-819ef9705e4b,28,2025-08-11,debit,50989,Food,Groceries,Shelton Inc,Tarashire,314321.7737392972
5e6ee398-cff1-4675-a6fb-976bb95f22d5,28,2025-08-12,debit,25449,Food,Snacks,"Mayo, Villa and Parrish",Nicoleton,306826.09806175047
a3840e2b-60b6-4367-b46e-b787ebaf89c7,28,2025-08-12,debit,52545,Entertainment,Gaming,Sheppard Ltd,Archerhaven,309355.146488344
8713b81f-c2f8-4229-972c-8583d06200e3,28,2025-08-14,debit,55300,Shopping,Electronics,"Garrison, Hodges and Collins",Rioshaven,310098.4978372368
84c42de1-7e5d-421a-9b81-b89887916cbe,28,2025-08-20,debit,41191,Transport,Car Maintenance,Rodriguez-Williams,North Jeffrey,306760.57171708165
a82e2d61-3716-4f31-9298-8e9c3ecd2b8c,28,2025-08-28,debit,30715,Education,Course Subscription,Watson-Chan,North Lucastown,308581.9058259654
bbe277ba-384a-4967-99ef-13bf649423aa,28,2025-09-01,debit,75817,Education,School Fees,"Adams, Harris and Floyd",Danaport,304368.98761218745
2bcfd03f-73e9-499b-9fc4-89b31e87c27e,28,2025-09-03,debit,16643,Utilities,Water Bill,"Murphy, Reyes and Ray",Andrewshire,308425.03177747375
5fbbdfd7-5a58-4bba-9130-38773320e68f,28,2025-09-04,debit,56391,Others,Airtime Purchase,"Weiss, Cole and Preston",Brendaport,309510.5761437542
0c941263-190a-40d6-9ea9-f25945c86249,28,2025-09-05,debit,20174,Utilities,Water Bill,"Reyes, Reilly and Lee",South Gregory,311149.5973897576
6a429bd5-cd71-42b4-9471-104f1859c5ae,28,2025-09-08,credit,109656,Income,POS Inflow,"Turner, Stewart and Reed",New Kimfort,310547.85006237857
aba5d1c9-035c-4d03-b664-cafa0f6da751,28,2025-09-11,debit,2620,Transport,Fuel Refill,Mcdonald Group,South Dan,309405.53453488206
c67736bc-2586-45e9-8147-2ff22ad47bba,28,2025-09-11,credit,97255,Income,POS Inflow,Garcia Ltd,Shaunstad,311731.5478762716
776094f6-25aa-420f-af7e-ad9eed5f24c3,28,2025-09-11,credit,152151,Income,Loan Disbursement,"Hernandez, Levy and Hanson",West Tommy,306892.8335332798
7a59697d-93f0-40c7-bd92-f1cb87101172,28,2025-09-13,debit,18219,Education,Books,"Henry, Ramirez and Barton",Perezview,304790.1005601681
472e2f3b-8f9a-4d51-9a58-fa4437abaed7,28,2025-09-14,debit,53957,Shopping,Clothing,"Franklin, Ware and Heath",New Patriciachester,305866.7152468842
40e7ca76-7c8a-437a-a9d5-240141e1008c,28,2025-09-15,credit,99139,Income,Business Income,Ellis-Carey,Jenniferhaven,308546.12963159545
d58c449e-57e0-457b-b3ab-800b8523d070,28,2025-09-19,debit,8895,Shopping,Clothing,"Martinez, Pope and Knight",Keithtown,309705.964702517
f34bfa59-a525-43e3-a093-97d5d3a1b88a,28,2025-09-21,debit,64200,Education,Course Subscription,"Bell, Johnson and White",Rubenburgh,313691.0138230327
b24b007b-4c66-404f-a4b1-1c490c0cf61e,28,2025-09-22,debit,35919,Utilities,Electricity Bill,Snyder-Davidson,Port Nathanielville,313790.7610531354
7f71eef6-5b71-47bd-a442-1191fe7c7d6e,28,2025-09-27,debit,51870,Utilities,Water Bill,Sanchez Ltd,Howardland,311264.839764268
d03a9ed2-515a-4eea-af69-a1cfc19666e9,28,2025-09-29,credit,286713,Income,Loan Disbursement,Gonzalez-Williams,Jimenezview,307797.2958560613
9145aa38-7722-4c2c-b6b9-ca355430c8c3,28,2025-10-02,debit,56796,Transport,Ride Hailing,Roach-Hoffman,Campbellborough,313878.9941860652
723764ba-e202-4022-aef7-ffc37ce28b5b,28,2025-10-03,debit,34903,Utilities,Internet Subscription,Carlson-Nelson,Cindyfurt,312476.5874173716
80d458b9-2f61-4360-9820-47f700cb9caa,28,2025-10-04,debit,42157,Utilities,Electricity Bill,"Howell, Stevenson and Phelps",East Leslie,306279.41673332953
e4e39c20-043f-4b5f-bd95-80611c36036f,28,2025-10-05,credit,22047,Income,Refund,Lopez-Johnson,Bellville,309825.34991524724
5a5ed7eb-1532-4177-b61d-170a4bd600e6,28,2025-10-07,debit,27874,Utilities,Internet Subscription,"Houston, Sanchez and Holland",Lake Christian,311721.1471483156
e6f467b9-dd79-42fc-9b61-7a80a9f7c6d1,28,2025-10-08,credit,141986,Income,POS Inflow,"Washington, Nelson and Stone",East Tiffanybury,309221.217780672
1eb1dc0c-75f0-46c0-955d-307823447519,28,2025-10-22,credit,86747,Income,Refund,Flores and Sons,Walshville,304674.88870637363
6e750e7a-5abb-478f-9585-665d8ce0bd8f,28,2025-10-22,credit,164738,Income,Salary Payment,Hernandez PLC,Romeroton,304949.3284804687
79222d87-083a-4c27-b807-10194a720071,29,2025-08-01,debit,60836,Utilities,Internet Subscription,Wright-Gregory,Hendersonville,84811.80658023164
79f633e8-ade8-4084-af29-f4137fdae666,29,2025-08-04,credit,117690,Income,Transfer from Friend,Wolf-Zavala,North Rachel,81373.406440058
767a92b7-0186-4029-ab8a-501567273710,29,2025-08-06,debit,21396,Food,Groceries,"Stevens, Brown and Brown",West Brookeport,86246.39388943023
c17d049c-6253-4b28-a479-19ddba68e69f,29,2025-08-10,credit,190421,Income,Transfer from Friend,Nielsen-Brown,Dannyland,82547.54659614306
b31add22-bddd-4d36-82f2-a59e2bb7f146,29,2025-08-17,credit,191095,Income,Refund,"Gonzalez, Castillo and Roberts",New Trevorview,78303.30552343895
4d8cd019-a88f-485a-833a-402ec8f3332a,29,2025-08-21,debit,59225,Others,Airtime Purchase,Jones-Franco,Bennettfort,79923.92464349292
3dcc4915-934a-45d9-88cf-ffa2132497ee,29,2025-08-21,debit,57097,Health,Pharmacy,"Frederick, Porter and Ross",New Heidiville,83444.53959230254
2f1d80ea-fb91-4b90-bbd5-0aeb679111dd,29,2025-08-23,credit,58665,Income,Salary Payment,Skinner PLC,Lorrainemouth,79363.72617317164
f0cc4f56-d242-49ea-b959-746505c55810,29,2025-08-26,credit,243848,Income,Business Income,Nielsen-King,Carlosburgh,87206.03257429569
675db93b-d473-4d37-9e12-d7cf95a15905,29,2025-08-27,debit,47660,Food,Restaurant,Williams Ltd,East Colin,87793.66104779801
1b7a5c94-ccc3-4f70-b299-5e1862c526ab,29,2025-08-31,credit,81544,Income,Business Income,Butler-Coleman,West Stephenshire,82180.2850005931
08b9b2e9-4d81-4859-949e-24ad02d22ee7,29,2025-08-31,debit,4580,Shopping,Electronics,"Santos, Sandoval and Wallace",Sydneymouth,87140.56303680477
002a0e3d-d588-4c8f-a906-5c795a2d6aee,29,2025-09-04,credit,208192,Income,Loan Disbursement,King LLC,Kristenhaven,83890.46580735495
1224615f-dfbc-4340-a049-48bea01ed90e,29,2025-09-04,debit,60887,Education,Course Subscription,"Miller, Patton and Evans",South Jerryside,86159.12154198044
d98eb024-c813-4025-8dac-d33c7a438217,29,2025-09-04,debit,5724,Shopping,Electronics,Smith Inc,Port Kimberlyborough,78766.40966495697
a19c7caf-9b45-4430-9fd3-92e2c36b0890,29,2025-09-05,credit,85271,Income,Transfer from Friend,Mclean LLC,Lake Shannonberg,87393.89410640344
ca3db769-cf05-4461-874d-b4a6d057ab85,29,2025-09-05,debit,52599,Entertainment,Gaming,Miller Inc,East Arthurberg,86974.42894491226
6ba64252-776f-4d03-ad7b-ba175aac72b1,29,2025-09-08,debit,72409,Education,Course Subscription,Murray-Gaines,Port Robertberg,86808.68477888199
